target,route,viewport,src,alt,href,naturalWidth,naturalHeight,assetShape,assetRatio,renderedWidth,renderedHeight,slotShape,slotRatio,objectFit,mismatch,action
suiworldz,/,mobile,/assets/desktop/cryptoworldz/impactbased.png,Approved ImpactBased production artwork,,1536,1536,square,1,352,352,square,1,contain,false,KEEP
suiworldz,/,mobile,/assets/support/desktop/reagan-children-emblem-desktop.webp,Reagan and Children support emblem,https://cryptoworldz.xyz/support/reagan-children/,900,900,square,1,80,80,square,1,contain,false,KEEP
suiworldz,/,mobile,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Impact emblem,https://cryptoworldz.xyz/support/community-impact/,900,900,square,1,80,80,square,1,contain,false,KEEP
suiworldz,/,mobile,/assets/support/desktop/jayjayteamdev-emblem-desktop.webp,JayJayTeamDev Helping Hands emblem,https://cryptoworldz.xyz/support/jayjayteamdev/,900,900,square,1,80,92,portrait-wide,0.87,contain,false,KEEP
suiworldz,/,mobile,/assets/desktop/purple-diamond-crew/banner.png,Approved Purple Diamond Crew production artwork,,1229,1536,portrait-wide,0.8,352,440,portrait-wide,0.8,contain,false,KEEP
suiworldz,/,mobile,/assets/desktop/oneworldz/oneworldz-master.png,Approved OneWorldz global gateway artwork,,1229,1536,portrait-wide,0.8,352,440,portrait-wide,0.8,contain,false,KEEP
suiworldz,/acknowledgements/,desktop,/assets/mobile/suiworldz.webp,SuiWorldz official identity,http://127.0.0.1:39741/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
suiworldz,/acknowledgements/,mobile,/assets/mobile/suiworldz.webp,SuiWorldz official identity,http://127.0.0.1:39741/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
suiworldz,/dex/,desktop,/assets/mobile/suiworldz.webp,SuiWorldz official identity,http://127.0.0.1:39741/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
suiworldz,/dex/,desktop,/assets/desktop/blockchains/suiworldz.png,SuiWorldz approved production artwork,,1536,512,banner,3,1438,479,banner,3.002,contain,false,KEEP
suiworldz,/dex/,mobile,/assets/mobile/suiworldz.webp,SuiWorldz official identity,http://127.0.0.1:39741/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
suiworldz,/dex/,mobile,/assets/desktop/blockchains/suiworldz.png,SuiWorldz approved production artwork,,1536,1536,square,1,388,259,landscape,1.498,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
suiworldz,/directory/,desktop,/assets/mobile/suiworldz.webp,SuiWorldz official identity,http://127.0.0.1:39741/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
suiworldz,/directory/,mobile,/assets/mobile/suiworldz.webp,SuiWorldz official identity,http://127.0.0.1:39741/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
xrpworldz,/,desktop,/assets/mobile/xrpworldz.webp,XRPWorldz official identity,http://127.0.0.1:43795/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
xrpworldz,/,desktop,/assets/desktop/blockchains/xrpworldz.png,XRPWorldz approved desktop and mobile production artwork,,1536,512,banner,3,1438,479,banner,3.002,contain,false,KEEP
xrpworldz,/,desktop,/assets/mobile/solworldz.webp,SolWorldz official approved profile artwork,https://solworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
xrpworldz,/,desktop,/assets/mobile/ethworldz.webp,EthWorldz official approved profile artwork,https://ethworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
xrpworldz,/,desktop,/assets/mobile/baseworldz.webp,BaseWorldz official approved profile artwork,https://baseworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
xrpworldz,/,desktop,/assets/mobile/bnbworldz.webp,BNBWorldz official approved profile artwork,https://bnbworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
xrpworldz,/,desktop,/assets/mobile/xrpworldz.webp,XRPWorldz current World identity,https://xrpworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
xrpworldz,/,desktop,/assets/mobile/suiworldz.webp,SuiWorldz official approved profile artwork,https://suiworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
xrpworldz,/,desktop,/assets/mobile/hyperworldz.webp,HyperWorldz official approved profile artwork,https://hyperworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
xrpworldz,/,desktop,/assets/mobile/robinworldz.webp,RobinWorldz official approved profile artwork,https://robinworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
xrpworldz,/,desktop,/assets/mobile/next-big-coin.webp,HodlerWorldz education recognition and rewards identity,https://hodlerworldz.xyz/,1536,1536,square,1,174,174,square,1,contain,false,KEEP
xrpworldz,/,desktop,/assets/desktop/cryptoworldz/command-centre-five.png,Command Centre Ultimate five protected system roles,,1536,1024,landscape,1.5,605,403,landscape,1.501,contain,false,KEEP
xrpworldz,/,desktop,/assets/desktop/cryptoworldz/cryptoworldz-basedbid.webp,Approved LaunchPad and Based.bid partnership artwork,,1536,1024,landscape,1.5,605,403,landscape,1.501,contain,false,KEEP
xrpworldz,/,desktop,/assets/desktop/cryptoworldz/impactbased.png,Approved ImpactBased production artwork,,1536,1536,square,1,605,605,square,1,contain,false,KEEP
xrpworldz,/,desktop,/assets/support/desktop/reagan-children-emblem-desktop.webp,Reagan and Children support emblem,https://cryptoworldz.xyz/support/reagan-children/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
xrpworldz,/,desktop,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Impact emblem,https://cryptoworldz.xyz/support/community-impact/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
xrpworldz,/,desktop,/assets/support/desktop/jayjayteamdev-emblem-desktop.webp,JayJayTeamDev Helping Hands emblem,https://cryptoworldz.xyz/support/jayjayteamdev/,1254,1254,square,1,158,158,square,1,contain,false,KEEP
xrpworldz,/,desktop,/assets/desktop/purple-diamond-crew/banner.png,Approved Purple Diamond Crew production artwork,,1536,512,banner,3,605,202,banner,2.995,contain,false,KEEP
xrpworldz,/,desktop,/assets/desktop/oneworldz/oneworldz-master.png,Approved OneWorldz global gateway artwork,,1536,1229,landscape,1.25,605,484,landscape,1.25,contain,false,KEEP
xrpworldz,/,mobile,/assets/mobile/xrpworldz.webp,XRPWorldz official identity,http://127.0.0.1:43795/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
xrpworldz,/,mobile,/assets/desktop/blockchains/xrpworldz.png,XRPWorldz approved desktop and mobile production artwork,,1536,1536,square,1,388,259,landscape,1.498,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
xrpworldz,/,mobile,/assets/mobile/solworldz.webp,SolWorldz official approved profile artwork,https://solworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
xrpworldz,/,mobile,/assets/mobile/ethworldz.webp,EthWorldz official approved profile artwork,https://ethworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
xrpworldz,/,mobile,/assets/mobile/baseworldz.webp,BaseWorldz official approved profile artwork,https://baseworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
xrpworldz,/,mobile,/assets/mobile/bnbworldz.webp,BNBWorldz official approved profile artwork,https://bnbworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
xrpworldz,/,mobile,/assets/mobile/xrpworldz.webp,XRPWorldz current World identity,https://xrpworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
xrpworldz,/,mobile,/assets/mobile/suiworldz.webp,SuiWorldz official approved profile artwork,https://suiworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
xrpworldz,/,mobile,/assets/mobile/hyperworldz.webp,HyperWorldz official approved profile artwork,https://hyperworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
xrpworldz,/,mobile,/assets/mobile/robinworldz.webp,RobinWorldz official approved profile artwork,https://robinworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
xrpworldz,/,mobile,/assets/mobile/next-big-coin.webp,HodlerWorldz education recognition and rewards identity,https://hodlerworldz.xyz/,1536,1536,square,1,96,96,square,1,contain,false,KEEP
xrpworldz,/,mobile,/assets/desktop/cryptoworldz/command-centre-five.png,Command Centre Ultimate five protected system roles,,1536,1024,landscape,1.5,352,235,landscape,1.498,contain,false,KEEP
xrpworldz,/,mobile,/assets/desktop/cryptoworldz/cryptoworldz-basedbid.webp,Approved LaunchPad and Based.bid partnership artwork,,1536,1024,landscape,1.5,352,235,landscape,1.498,contain,false,KEEP
xrpworldz,/,mobile,/assets/desktop/cryptoworldz/impactbased.png,Approved ImpactBased production artwork,,1536,1536,square,1,352,352,square,1,contain,false,KEEP
xrpworldz,/,mobile,/assets/support/desktop/reagan-children-emblem-desktop.webp,Reagan and Children support emblem,https://cryptoworldz.xyz/support/reagan-children/,900,900,square,1,80,80,square,1,contain,false,KEEP
xrpworldz,/,mobile,/assets/support/desktop/community-impact-emblem-desktop.webp,OneWorldz Community Impact emblem,https://cryptoworldz.xyz/support/community-impact/,900,900,square,1,80,80,square,1,contain,false,KEEP
xrpworldz,/,mobile,/assets/support/desktop/jayjayteamdev-emblem-desktop.webp,JayJayTeamDev Helping Hands emblem,https://cryptoworldz.xyz/support/jayjayteamdev/,900,900,square,1,80,92,portrait-wide,0.87,contain,false,KEEP
xrpworldz,/,mobile,/assets/desktop/purple-diamond-crew/banner.png,Approved Purple Diamond Crew production artwork,,1229,1536,portrait-wide,0.8,352,440,portrait-wide,0.8,contain,false,KEEP
xrpworldz,/,mobile,/assets/desktop/oneworldz/oneworldz-master.png,Approved OneWorldz global gateway artwork,,1229,1536,portrait-wide,0.8,352,440,portrait-wide,0.8,contain,false,KEEP
xrpworldz,/acknowledgements/,desktop,/assets/mobile/xrpworldz.webp,XRPWorldz official identity,http://127.0.0.1:43795/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
xrpworldz,/acknowledgements/,mobile,/assets/mobile/xrpworldz.webp,XRPWorldz official identity,http://127.0.0.1:43795/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
xrpworldz,/dex/,desktop,/assets/mobile/xrpworldz.webp,XRPWorldz official identity,http://127.0.0.1:43795/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
xrpworldz,/dex/,desktop,/assets/desktop/blockchains/xrpworldz.png,XRPWorldz approved production artwork,,1536,512,banner,3,1438,479,banner,3.002,contain,false,KEEP
xrpworldz,/dex/,mobile,/assets/mobile/xrpworldz.webp,XRPWorldz official identity,http://127.0.0.1:43795/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
xrpworldz,/dex/,mobile,/assets/desktop/blockchains/xrpworldz.png,XRPWorldz approved production artwork,,1536,1536,square,1,388,259,landscape,1.498,contain,true,REPLACE_OR_RECREATE_TO_SLOT_SHAPE
xrpworldz,/directory/,desktop,/assets/mobile/xrpworldz.webp,XRPWorldz official identity,http://127.0.0.1:43795/,1536,1536,square,1,54,54,square,1,contain,false,KEEP
xrpworldz,/directory/,mobile,/assets/mobile/xrpworldz.webp,XRPWorldz official identity,http://127.0.0.1:43795/,1536,1536,square,1,40,40,square,1,contain,false,KEEP
